MISS! ; PA: 58995 ; Accessed Data: 0
MISS! ; PA: 39590 ; Accessed Data: 0
MISS! ; PA: 57869 ; Accessed Data: 0
MISS! ; PA: 9357 ; Accessed Data: 0
MISS! ; PA: 60723 ; Accessed Data: 0
MISS! ; PA: 45963 ; Accessed Data: 0
MISS! ; PA: 25897 ; Accessed Data: 0
MISS! ; PA: 24660 ; Accessed Data: 0
MISS! ; PA: 15424 ; Accessed Data: 0
MISS! ; PA: 13864 ; Accessed Data: 0
MISS! ; PA: 22954 ; Accessed Data: 0
MISS! ; PA: 28485 ; Accessed Data: 0
MISS! ; PA: 8168 ; Accessed Data: 0
MISS! ; PA: 7459 ; Accessed Data: 0
MISS! ; PA: 53497 ; Accessed Data: 0
MISS! ; PA: 17231 ; Accessed Data: 0
MISS! ; PA: 6469 ; Accessed Data: 0
MISS! ; PA: 25163 ; Accessed Data: 0
MISS! ; PA: 46556 ; Accessed Data: 0
MISS! ; PA: 16688 ; Accessed Data: 0
MISS! ; PA: 56752 ; Accessed Data: 0
MISS! ; PA: 13113 ; Accessed Data: 0
MISS! ; PA: 20754 ; Accessed Data: 0
MISS! ; PA: 50062 ; Accessed Data: 0
MISS! ; PA: 48704 ; Accessed Data: 0
MISS! ; PA: 51710 ; Accessed Data: 0
MISS! ; PA: 24398 ; Accessed Data: 0
MISS! ; PA: 63627 ; Accessed Data: 0
MISS! ; PA: 58396 ; Accessed Data: 0
MISS! ; PA: 45501 ; Accessed Data: 0
MISS! ; PA: 33267 ; Accessed Data: 0
MISS! ; PA: 13994 ; Accessed Data: 0
MISS! ; PA: 15063 ; Accessed Data: 0
MISS! ; PA: 30798 ; Accessed Data: 0
MISS! ; PA: 11560 ; Accessed Data: 0
MISS! ; PA: 43203 ; Accessed Data: 0
MISS! ; PA: 41371 ; Accessed Data: 0
MISS! ; PA: 57638 ; Accessed Data: 0
MISS! ; PA: 26208 ; Accessed Data: 0
MISS! ; PA: 29159 ; Accessed Data: 0
MISS! ; PA: 19781 ; Accessed Data: 0
MISS! ; PA: 62879 ; Accessed Data: 0
MISS! ; PA: 41833 ; Accessed Data: 0
MISS! ; PA: 7722 ; Accessed Data: 0
MISS! ; PA: 47633 ; Accessed Data: 0
MISS! ; PA: 63191 ; Accessed Data: 0
MISS! ; PA: 38422 ; Accessed Data: 0
MISS! ; PA: 545 ; Accessed Data: 0
MISS! ; PA: 50652 ; Accessed Data: 0
MISS! ; PA: 52462 ; Accessed Data: 0
MISS! ; PA: 31224 ; Accessed Data: 0
MISS! ; PA: 65005 ; Accessed Data: 0
MISS! ; PA: 15608 ; Accessed Data: 0
MISS! ; PA: 37403 ; Accessed Data: 0
MISS! ; PA: 54425 ; Accessed Data: 0
MISS! ; PA: 43808 ; Accessed Data: 0
MISS! ; PA: 21540 ; Accessed Data: 0
MISS! ; PA: 36675 ; Accessed Data: 0
MISS! ; PA: 22486 ; Accessed Data: 0
MISS! ; PA: 47424 ; Accessed Data: 0
MISS! ; PA: 31173 ; Accessed Data: 0
MISS! ; PA: 16145 ; Accessed Data: 0
MISS! ; PA: 40218 ; Accessed Data: 0
MISS! ; PA: 14009 ; Accessed Data: 0
MISS! ; PA: 47870 ; Accessed Data: 0
MISS! ; PA: 57632 ; Accessed Data: 0
MISS! ; PA: 56296 ; Accessed Data: 0
MISS! ; PA: 57017 ; Accessed Data: 0
MISS! ; PA: 38051 ; Accessed Data: 0
MISS! ; PA: 38950 ; Accessed Data: 0
MISS! ; PA: 31876 ; Accessed Data: 0
MISS! ; PA: 34569 ; Accessed Data: 0
MISS! ; PA: 51775 ; Accessed Data: 0
MISS! ; PA: 20882 ; Accessed Data: 0
MISS! ; PA: 20728 ; Accessed Data: 0
MISS! ; PA: 48399 ; Accessed Data: 0
MISS! ; PA: 48121 ; Accessed Data: 0
MISS! ; PA: 24852 ; Accessed Data: 0
MISS! ; PA: 25413 ; Accessed Data: 0
MISS! ; PA: 36667 ; Accessed Data: 0
MISS! ; PA: 33233 ; Accessed Data: 0
MISS! ; PA: 55258 ; Accessed Data: 0
MISS! ; PA: 13357 ; Accessed Data: 0
MISS! ; PA: 14276 ; Accessed Data: 0
MISS! ; PA: 36743 ; Accessed Data: 0
HIT! ; PA: 6486 ; Accessed Data: 11111111100011001001111011000110
MISS! ; PA: 3350 ; Accessed Data: 0
MISS! ; PA: 36870 ; Accessed Data: 0
MISS! ; PA: 36846 ; Accessed Data: 0
MISS! ; PA: 50991 ; Accessed Data: 0
MISS! ; PA: 57033 ; Accessed Data: 0
MISS! ; PA: 11858 ; Accessed Data: 0
MISS! ; PA: 32769 ; Accessed Data: 0
MISS! ; PA: 44409 ; Accessed Data: 0
MISS! ; PA: 37708 ; Accessed Data: 0
MISS! ; PA: 46078 ; Accessed Data: 0
MISS! ; PA: 10296 ; Accessed Data: 0
MISS! ; PA: 62986 ; Accessed Data: 0
MISS! ; PA: 43550 ; Accessed Data: 0
MISS! ; PA: 51253 ; Accessed Data: 0
MISS! ; PA: 53461 ; Accessed Data: 0
MISS! ; PA: 46753 ; Accessed Data: 0
MISS! ; PA: 14578 ; Accessed Data: 0
MISS! ; PA: 25767 ; Accessed Data: 0
MISS! ; PA: 39805 ; Accessed Data: 0
MISS! ; PA: 2529 ; Accessed Data: 0
MISS! ; PA: 34413 ; Accessed Data: 0
MISS! ; PA: 25748 ; Accessed Data: 0
MISS! ; PA: 38491 ; Accessed Data: 0
MISS! ; PA: 52009 ; Accessed Data: 0
MISS! ; PA: 4777 ; Accessed Data: 0
MISS! ; PA: 64814 ; Accessed Data: 0
MISS! ; PA: 16587 ; Accessed Data: 0
MISS! ; PA: 25019 ; Accessed Data: 0
MISS! ; PA: 61952 ; Accessed Data: 0
MISS! ; PA: 36720 ; Accessed Data: 0
MISS! ; PA: 52170 ; Accessed Data: 0
MISS! ; PA: 27118 ; Accessed Data: 0
MISS! ; PA: 43775 ; Accessed Data: 0
MISS! ; PA: 49559 ; Accessed Data: 0
MISS! ; PA: 43158 ; Accessed Data: 0
MISS! ; PA: 31450 ; Accessed Data: 0
MISS! ; PA: 64818 ; Accessed Data: 0
MISS! ; PA: 34764 ; Accessed Data: 0
HIT! ; PA: 17944 ; Accessed Data: 01001101110111110010100010111111
MISS! ; PA: 19538 ; Accessed Data: 0
MISS! ; PA: 55345 ; Accessed Data: 0
MISS! ; PA: 63410 ; Accessed Data: 0
MISS! ; PA: 64065 ; Accessed Data: 0
MISS! ; PA: 557 ; Accessed Data: 0
MISS! ; PA: 26692 ; Accessed Data: 0
MISS! ; PA: 27029 ; Accessed Data: 0
MISS! ; PA: 5717 ; Accessed Data: 0
MISS! ; PA: 13802 ; Accessed Data: 0
MISS! ; PA: 4683 ; Accessed Data: 0
MISS! ; PA: 31042 ; Accessed Data: 0
MISS! ; PA: 13115 ; Accessed Data: 0
MISS! ; PA: 54474 ; Accessed Data: 0
MISS! ; PA: 16149 ; Accessed Data: 0
MISS! ; PA: 48195 ; Accessed Data: 0
MISS! ; PA: 23618 ; Accessed Data: 0
MISS! ; PA: 27973 ; Accessed Data: 0
HIT! ; PA: 33666 ; Accessed Data: 10000011110100010010011101011111
MISS! ; PA: 17160 ; Accessed Data: 0
MISS! ; PA: 25506 ; Accessed Data: 0
MISS! ; PA: 60794 ; Accessed Data: 0
MISS! ; PA: 226 ; Accessed Data: 0
MISS! ; PA: 50480 ; Accessed Data: 0
MISS! ; PA: 43898 ; Accessed Data: 0
MISS! ; PA: 25830 ; Accessed Data: 0
MISS! ; PA: 1831 ; Accessed Data: 0
MISS! ; PA: 18363 ; Accessed Data: 0
MISS! ; PA: 61629 ; Accessed Data: 0
MISS! ; PA: 43650 ; Accessed Data: 0
MISS! ; PA: 8492 ; Accessed Data: 0
MISS! ; PA: 9409 ; Accessed Data: 0
MISS! ; PA: 59915 ; Accessed Data: 0
MISS! ; PA: 4902 ; Accessed Data: 0
MISS! ; PA: 12900 ; Accessed Data: 0
MISS! ; PA: 23416 ; Accessed Data: 0
MISS! ; PA: 7112 ; Accessed Data: 0
MISS! ; PA: 47572 ; Accessed Data: 0
MISS! ; PA: 30324 ; Accessed Data: 0
MISS! ; PA: 47387 ; Accessed Data: 0
MISS! ; PA: 64844 ; Accessed Data: 0
MISS! ; PA: 16905 ; Accessed Data: 0
MISS! ; PA: 43690 ; Accessed Data: 0
MISS! ; PA: 46137 ; Accessed Data: 0
MISS! ; PA: 15095 ; Accessed Data: 0
MISS! ; PA: 44272 ; Accessed Data: 0
MISS! ; PA: 47991 ; Accessed Data: 0
MISS! ; PA: 64820 ; Accessed Data: 0
MISS! ; PA: 60937 ; Accessed Data: 0
MISS! ; PA: 31893 ; Accessed Data: 0
MISS! ; PA: 54194 ; Accessed Data: 0
MISS! ; PA: 19201 ; Accessed Data: 0
MISS! ; PA: 6688 ; Accessed Data: 0
MISS! ; PA: 59465 ; Accessed Data: 0
MISS! ; PA: 37557 ; Accessed Data: 0
MISS! ; PA: 56574 ; Accessed Data: 0
MISS! ; PA: 30217 ; Accessed Data: 0
MISS! ; PA: 33227 ; Accessed Data: 0
MISS! ; PA: 2277 ; Accessed Data: 0
MISS! ; PA: 24039 ; Accessed Data: 0
MISS! ; PA: 29646 ; Accessed Data: 0
MISS! ; PA: 25448 ; Accessed Data: 0
MISS! ; PA: 31058 ; Accessed Data: 0
MISS! ; PA: 56465 ; Accessed Data: 0
MISS! ; PA: 42008 ; Accessed Data: 0
MISS! ; PA: 34469 ; Accessed Data: 0
MISS! ; PA: 13247 ; Accessed Data: 0
MISS! ; PA: 40 ; Accessed Data: 0
MISS! ; PA: 3325 ; Accessed Data: 0
MISS! ; PA: 46896 ; Accessed Data: 0
MISS! ; PA: 57003 ; Accessed Data: 0
MISS! ; PA: 47289 ; Accessed Data: 0
MISS! ; PA: 19843 ; Accessed Data: 0
MISS! ; PA: 41582 ; Accessed Data: 0
MISS! ; PA: 38738 ; Accessed Data: 0
MISS! ; PA: 57976 ; Accessed Data: 0
MISS! ; PA: 57788 ; Accessed Data: 0
MISS! ; PA: 24722 ; Accessed Data: 0
MISS! ; PA: 20669 ; Accessed Data: 0
MISS! ; PA: 39940 ; Accessed Data: 0
MISS! ; PA: 21341 ; Accessed Data: 0
MISS! ; PA: 15938 ; Accessed Data: 0
MISS! ; PA: 56524 ; Accessed Data: 0
MISS! ; PA: 3868 ; Accessed Data: 0
MISS! ; PA: 57177 ; Accessed Data: 0
MISS! ; PA: 4156 ; Accessed Data: 0
MISS! ; PA: 3151 ; Accessed Data: 0
MISS! ; PA: 28213 ; Accessed Data: 0
MISS! ; PA: 22434 ; Accessed Data: 0
MISS! ; PA: 17655 ; Accessed Data: 0
MISS! ; PA: 49194 ; Accessed Data: 0
MISS! ; PA: 22099 ; Accessed Data: 0
MISS! ; PA: 34577 ; Accessed Data: 0
MISS! ; PA: 23247 ; Accessed Data: 0
MISS! ; PA: 6476 ; Accessed Data: 0
MISS! ; PA: 15489 ; Accessed Data: 0
MISS! ; PA: 47601 ; Accessed Data: 0
MISS! ; PA: 45995 ; Accessed Data: 0
MISS! ; PA: 7668 ; Accessed Data: 0
MISS! ; PA: 9192 ; Accessed Data: 0
MISS! ; PA: 61648 ; Accessed Data: 0
MISS! ; PA: 10523 ; Accessed Data: 0
MISS! ; PA: 54767 ; Accessed Data: 0
MISS! ; PA: 46510 ; Accessed Data: 0
MISS! ; PA: 40782 ; Accessed Data: 0
MISS! ; PA: 58650 ; Accessed Data: 0
MISS! ; PA: 8915 ; Accessed Data: 0
MISS! ; PA: 21161 ; Accessed Data: 0
MISS! ; PA: 685 ; Accessed Data: 0
MISS! ; PA: 38652 ; Accessed Data: 0
MISS! ; PA: 54235 ; Accessed Data: 0
MISS! ; PA: 46613 ; Accessed Data: 0
MISS! ; PA: 24267 ; Accessed Data: 0
MISS! ; PA: 34814 ; Accessed Data: 0
MISS! ; PA: 62716 ; Accessed Data: 0
MISS! ; PA: 12862 ; Accessed Data: 0
MISS! ; PA: 5272 ; Accessed Data: 0
MISS! ; PA: 24354 ; Accessed Data: 0
MISS! ; PA: 22981 ; Accessed Data: 0
MISS! ; PA: 33998 ; Accessed Data: 0
MISS! ; PA: 44436 ; Accessed Data: 0
MISS! ; PA: 57082 ; Accessed Data: 0
MISS! ; PA: 45337 ; Accessed Data: 0
MISS! ; PA: 34242 ; Accessed Data: 0
MISS! ; PA: 47186 ; Accessed Data: 0
MISS! ; PA: 54860 ; Accessed Data: 0
MISS! ; PA: 13019 ; Accessed Data: 0
MISS! ; PA: 24208 ; Accessed Data: 0
MISS! ; PA: 62414 ; Accessed Data: 0
MISS! ; PA: 57962 ; Accessed Data: 0
MISS! ; PA: 60796 ; Accessed Data: 0
MISS! ; PA: 6868 ; Accessed Data: 0
MISS! ; PA: 60081 ; Accessed Data: 0
MISS! ; PA: 31625 ; Accessed Data: 0
MISS! ; PA: 54258 ; Accessed Data: 0
MISS! ; PA: 33754 ; Accessed Data: 0
HIT! ; PA: 34845 ; Accessed Data: 10001011010100110010100100101100
MISS! ; PA: 4224 ; Accessed Data: 0
MISS! ; PA: 29791 ; Accessed Data: 0
MISS! ; PA: 36532 ; Accessed Data: 0
MISS! ; PA: 45555 ; Accessed Data: 0
MISS! ; PA: 53297 ; Accessed Data: 0
MISS! ; PA: 17704 ; Accessed Data: 0
MISS! ; PA: 20561 ; Accessed Data: 0
MISS! ; PA: 35843 ; Accessed Data: 0
MISS! ; PA: 63239 ; Accessed Data: 0
MISS! ; PA: 59004 ; Accessed Data: 0
MISS! ; PA: 49893 ; Accessed Data: 0
MISS! ; PA: 49656 ; Accessed Data: 0
MISS! ; PA: 37686 ; Accessed Data: 0
MISS! ; PA: 58529 ; Accessed Data: 0
MISS! ; PA: 47946 ; Accessed Data: 0
MISS! ; PA: 9088 ; Accessed Data: 0
MISS! ; PA: 14272 ; Accessed Data: 0
MISS! ; PA: 35697 ; Accessed Data: 0
MISS! ; PA: 20395 ; Accessed Data: 0
MISS! ; PA: 62709 ; Accessed Data: 0
MISS! ; PA: 34050 ; Accessed Data: 0
MISS! ; PA: 15841 ; Accessed Data: 0
MISS! ; PA: 10605 ; Accessed Data: 0
HIT! ; PA: 35584 ; Accessed Data: 01110011100010101001100101010000
MISS! ; PA: 6446 ; Accessed Data: 0
MISS! ; PA: 37651 ; Accessed Data: 0
MISS! ; PA: 62267 ; Accessed Data: 0
MISS! ; PA: 18912 ; Accessed Data: 0
MISS! ; PA: 58851 ; Accessed Data: 0
MISS! ; PA: 39838 ; Accessed Data: 0
MISS! ; PA: 59471 ; Accessed Data: 0
MISS! ; PA: 47069 ; Accessed Data: 0
MISS! ; PA: 49266 ; Accessed Data: 0
MISS! ; PA: 12215 ; Accessed Data: 0
MISS! ; PA: 38790 ; Accessed Data: 0
MISS! ; PA: 25819 ; Accessed Data: 0
MISS! ; PA: 41859 ; Accessed Data: 0
MISS! ; PA: 44110 ; Accessed Data: 0
MISS! ; PA: 8292 ; Accessed Data: 0
MISS! ; PA: 10665 ; Accessed Data: 0
MISS! ; PA: 13818 ; Accessed Data: 0
MISS! ; PA: 16196 ; Accessed Data: 0
MISS! ; PA: 56444 ; Accessed Data: 0
MISS! ; PA: 5090 ; Accessed Data: 0
MISS! ; PA: 16302 ; Accessed Data: 0
MISS! ; PA: 7331 ; Accessed Data: 0
MISS! ; PA: 56781 ; Accessed Data: 0
MISS! ; PA: 19045 ; Accessed Data: 0
MISS! ; PA: 52337 ; Accessed Data: 0
MISS! ; PA: 39343 ; Accessed Data: 0
MISS! ; PA: 38198 ; Accessed Data: 0
MISS! ; PA: 1395 ; Accessed Data: 0
MISS! ; PA: 26598 ; Accessed Data: 0
MISS! ; PA: 13993 ; Accessed Data: 0
MISS! ; PA: 7090 ; Accessed Data: 0
MISS! ; PA: 18238 ; Accessed Data: 0
MISS! ; PA: 16891 ; Accessed Data: 0
MISS! ; PA: 16173 ; Accessed Data: 0
MISS! ; PA: 2176 ; Accessed Data: 0
MISS! ; PA: 21478 ; Accessed Data: 0
MISS! ; PA: 58807 ; Accessed Data: 0
MISS! ; PA: 9401 ; Accessed Data: 0
MISS! ; PA: 47464 ; Accessed Data: 0
MISS! ; PA: 36660 ; Accessed Data: 0
MISS! ; PA: 21664 ; Accessed Data: 0
MISS! ; PA: 12899 ; Accessed Data: 0
MISS! ; PA: 51822 ; Accessed Data: 0
MISS! ; PA: 64382 ; Accessed Data: 0
MISS! ; PA: 7845 ; Accessed Data: 0
MISS! ; PA: 44349 ; Accessed Data: 0
MISS! ; PA: 41735 ; Accessed Data: 0
MISS! ; PA: 59281 ; Accessed Data: 0
MISS! ; PA: 40839 ; Accessed Data: 0
MISS! ; PA: 13503 ; Accessed Data: 0
MISS! ; PA: 11974 ; Accessed Data: 0
MISS! ; PA: 2721 ; Accessed Data: 0
MISS! ; PA: 46065 ; Accessed Data: 0
MISS! ; PA: 60123 ; Accessed Data: 0
MISS! ; PA: 14764 ; Accessed Data: 0
MISS! ; PA: 57050 ; Accessed Data: 0
MISS! ; PA: 58455 ; Accessed Data: 0
MISS! ; PA: 19186 ; Accessed Data: 0
MISS! ; PA: 4212 ; Accessed Data: 0
MISS! ; PA: 32035 ; Accessed Data: 0
MISS! ; PA: 20472 ; Accessed Data: 0
MISS! ; PA: 345 ; Accessed Data: 0
MISS! ; PA: 7478 ; Accessed Data: 0
MISS! ; PA: 36552 ; Accessed Data: 0
MISS! ; PA: 20779 ; Accessed Data: 0
MISS! ; PA: 17588 ; Accessed Data: 0
MISS! ; PA: 39151 ; Accessed Data: 0
MISS! ; PA: 35378 ; Accessed Data: 0
MISS! ; PA: 46062 ; Accessed Data: 0
MISS! ; PA: 11550 ; Accessed Data: 0
MISS! ; PA: 2034 ; Accessed Data: 0
MISS! ; PA: 16462 ; Accessed Data: 0
MISS! ; PA: 28272 ; Accessed Data: 0
MISS! ; PA: 27031 ; Accessed Data: 0
MISS! ; PA: 41404 ; Accessed Data: 0
MISS! ; PA: 43609 ; Accessed Data: 0
MISS! ; PA: 59967 ; Accessed Data: 0
MISS! ; PA: 62639 ; Accessed Data: 0
MISS! ; PA: 16653 ; Accessed Data: 0
MISS! ; PA: 32143 ; Accessed Data: 0
MISS! ; PA: 61968 ; Accessed Data: 0
MISS! ; PA: 23379 ; Accessed Data: 0
MISS! ; PA: 20963 ; Accessed Data: 0
MISS! ; PA: 58457 ; Accessed Data: 0
MISS! ; PA: 6774 ; Accessed Data: 0
MISS! ; PA: 30214 ; Accessed Data: 0
MISS! ; PA: 45785 ; Accessed Data: 0
MISS! ; PA: 61340 ; Accessed Data: 0
MISS! ; PA: 44076 ; Accessed Data: 0
MISS! ; PA: 61826 ; Accessed Data: 0
MISS! ; PA: 49783 ; Accessed Data: 0
MISS! ; PA: 56653 ; Accessed Data: 0
MISS! ; PA: 45137 ; Accessed Data: 0
MISS! ; PA: 6227 ; Accessed Data: 0
MISS! ; PA: 53353 ; Accessed Data: 0
MISS! ; PA: 15036 ; Accessed Data: 0
MISS! ; PA: 4231 ; Accessed Data: 0
MISS! ; PA: 53246 ; Accessed Data: 0
MISS! ; PA: 58966 ; Accessed Data: 0
MISS! ; PA: 36678 ; Accessed Data: 0
MISS! ; PA: 64621 ; Accessed Data: 0
MISS! ; PA: 39560 ; Accessed Data: 0
MISS! ; PA: 6051 ; Accessed Data: 0
MISS! ; PA: 40979 ; Accessed Data: 0
MISS! ; PA: 59617 ; Accessed Data: 0
MISS! ; PA: 9345 ; Accessed Data: 0
MISS! ; PA: 13342 ; Accessed Data: 0
MISS! ; PA: 45406 ; Accessed Data: 0
MISS! ; PA: 13046 ; Accessed Data: 0
MISS! ; PA: 6514 ; Accessed Data: 0
MISS! ; PA: 48560 ; Accessed Data: 0
MISS! ; PA: 59200 ; Accessed Data: 0
MISS! ; PA: 8731 ; Accessed Data: 0
MISS! ; PA: 6576 ; Accessed Data: 0
MISS! ; PA: 32927 ; Accessed Data: 0
MISS! ; PA: 49178 ; Accessed Data: 0
MISS! ; PA: 10776 ; Accessed Data: 0
MISS! ; PA: 45432 ; Accessed Data: 0
MISS! ; PA: 28465 ; Accessed Data: 0
MISS! ; PA: 34251 ; Accessed Data: 0
MISS! ; PA: 59485 ; Accessed Data: 0
MISS! ; PA: 40022 ; Accessed Data: 0
MISS! ; PA: 26430 ; Accessed Data: 0
MISS! ; PA: 37521 ; Accessed Data: 0
MISS! ; PA: 17443 ; Accessed Data: 0
MISS! ; PA: 48917 ; Accessed Data: 0
MISS! ; PA: 37762 ; Accessed Data: 0
MISS! ; PA: 33598 ; Accessed Data: 0
MISS! ; PA: 6305 ; Accessed Data: 0
MISS! ; PA: 9493 ; Accessed Data: 0
MISS! ; PA: 21015 ; Accessed Data: 0
MISS! ; PA: 39078 ; Accessed Data: 0
MISS! ; PA: 27748 ; Accessed Data: 0
MISS! ; PA: 50578 ; Accessed Data: 0
MISS! ; PA: 19331 ; Accessed Data: 0
MISS! ; PA: 44518 ; Accessed Data: 0
MISS! ; PA: 59955 ; Accessed Data: 0
MISS! ; PA: 25713 ; Accessed Data: 0
MISS! ; PA: 22209 ; Accessed Data: 0
MISS! ; PA: 3459 ; Accessed Data: 0
MISS! ; PA: 45896 ; Accessed Data: 0
MISS! ; PA: 22368 ; Accessed Data: 0
MISS! ; PA: 12202 ; Accessed Data: 0
MISS! ; PA: 3076 ; Accessed Data: 0
MISS! ; PA: 36714 ; Accessed Data: 0
MISS! ; PA: 29673 ; Accessed Data: 0
MISS! ; PA: 5009 ; Accessed Data: 0
MISS! ; PA: 12334 ; Accessed Data: 0
MISS! ; PA: 61681 ; Accessed Data: 0
MISS! ; PA: 65260 ; Accessed Data: 0
MISS! ; PA: 46708 ; Accessed Data: 0
MISS! ; PA: 27044 ; Accessed Data: 0
HIT! ; PA: 35082 ; Accessed Data: 11100101111110000110111111100101
MISS! ; PA: 21747 ; Accessed Data: 0
MISS! ; PA: 41480 ; Accessed Data: 0
MISS! ; PA: 36273 ; Accessed Data: 0
MISS! ; PA: 36181 ; Accessed Data: 0
MISS! ; PA: 32921 ; Accessed Data: 0
MISS! ; PA: 38560 ; Accessed Data: 0
MISS! ; PA: 37200 ; Accessed Data: 0
MISS! ; PA: 46276 ; Accessed Data: 0
MISS! ; PA: 31406 ; Accessed Data: 0
HIT! ; PA: 60390 ; Accessed Data: 00101101100010011111001110001111
MISS! ; PA: 25274 ; Accessed Data: 0
MISS! ; PA: 2908 ; Accessed Data: 0
MISS! ; PA: 56635 ; Accessed Data: 0
MISS! ; PA: 30456 ; Accessed Data: 0
MISS! ; PA: 33190 ; Accessed Data: 0
MISS! ; PA: 31931 ; Accessed Data: 0
MISS! ; PA: 2401 ; Accessed Data: 0
MISS! ; PA: 24753 ; Accessed Data: 0
MISS! ; PA: 24939 ; Accessed Data: 0
MISS! ; PA: 3050 ; Accessed Data: 0
MISS! ; PA: 7264 ; Accessed Data: 0
MISS! ; PA: 52516 ; Accessed Data: 0
MISS! ; PA: 39874 ; Accessed Data: 0
MISS! ; PA: 31455 ; Accessed Data: 0
MISS! ; PA: 20303 ; Accessed Data: 0
MISS! ; PA: 4532 ; Accessed Data: 0
MISS! ; PA: 10198 ; Accessed Data: 0
MISS! ; PA: 15236 ; Accessed Data: 0
HIT! ; PA: 53198 ; Accessed Data: 11101000010010101110001011010001
MISS! ; PA: 4951 ; Accessed Data: 0
MISS! ; PA: 39426 ; Accessed Data: 0
MISS! ; PA: 10111 ; Accessed Data: 0
MISS! ; PA: 59798 ; Accessed Data: 0
MISS! ; PA: 52336 ; Accessed Data: 0
MISS! ; PA: 19256 ; Accessed Data: 0
MISS! ; PA: 12064 ; Accessed Data: 0
MISS! ; PA: 64771 ; Accessed Data: 0
MISS! ; PA: 6940 ; Accessed Data: 0
MISS! ; PA: 34100 ; Accessed Data: 0
MISS! ; PA: 1351 ; Accessed Data: 0
MISS! ; PA: 4287 ; Accessed Data: 0
MISS! ; PA: 29314 ; Accessed Data: 0
MISS! ; PA: 864 ; Accessed Data: 0
MISS! ; PA: 38959 ; Accessed Data: 0
MISS! ; PA: 13659 ; Accessed Data: 0
MISS! ; PA: 27922 ; Accessed Data: 0
MISS! ; PA: 44799 ; Accessed Data: 0
MISS! ; PA: 14287 ; Accessed Data: 0
MISS! ; PA: 17490 ; Accessed Data: 0
MISS! ; PA: 53467 ; Accessed Data: 0
MISS! ; PA: 8245 ; Accessed Data: 0
MISS! ; PA: 33871 ; Accessed Data: 0
MISS! ; PA: 51780 ; Accessed Data: 0
MISS! ; PA: 3083 ; Accessed Data: 0
MISS! ; PA: 6388 ; Accessed Data: 0
MISS! ; PA: 62671 ; Accessed Data: 0
MISS! ; PA: 10388 ; Accessed Data: 0
MISS! ; PA: 47062 ; Accessed Data: 0
MISS! ; PA: 52876 ; Accessed Data: 0
MISS! ; PA: 28001 ; Accessed Data: 0
MISS! ; PA: 41685 ; Accessed Data: 0
MISS! ; PA: 11229 ; Accessed Data: 0
MISS! ; PA: 4183 ; Accessed Data: 0
MISS! ; PA: 58429 ; Accessed Data: 0
MISS! ; PA: 59609 ; Accessed Data: 0
MISS! ; PA: 50635 ; Accessed Data: 0
MISS! ; PA: 46357 ; Accessed Data: 0
MISS! ; PA: 37060 ; Accessed Data: 0
MISS! ; PA: 32808 ; Accessed Data: 0
MISS! ; PA: 55372 ; Accessed Data: 0
MISS! ; PA: 16649 ; Accessed Data: 0
MISS! ; PA: 21668 ; Accessed Data: 0
MISS! ; PA: 39547 ; Accessed Data: 0
MISS! ; PA: 10665 ; Accessed Data: 0
MISS! ; PA: 10343 ; Accessed Data: 0
MISS! ; PA: 61545 ; Accessed Data: 0
MISS! ; PA: 20193 ; Accessed Data: 0
MISS! ; PA: 18575 ; Accessed Data: 0
MISS! ; PA: 28697 ; Accessed Data: 0
MISS! ; PA: 59172 ; Accessed Data: 0
HIT! ; PA: 35037 ; Accessed Data: 11001110011110111101101001001111
MISS! ; PA: 30193 ; Accessed Data: 0
MISS! ; PA: 44045 ; Accessed Data: 0
MISS! ; PA: 29711 ; Accessed Data: 0
MISS! ; PA: 43509 ; Accessed Data: 0
MISS! ; PA: 44153 ; Accessed Data: 0
MISS! ; PA: 769 ; Accessed Data: 0
MISS! ; PA: 52224 ; Accessed Data: 0
MISS! ; PA: 13207 ; Accessed Data: 0
MISS! ; PA: 4432 ; Accessed Data: 0
MISS! ; PA: 7715 ; Accessed Data: 0
MISS! ; PA: 33118 ; Accessed Data: 0
MISS! ; PA: 39609 ; Accessed Data: 0
MISS! ; PA: 60583 ; Accessed Data: 0
MISS! ; PA: 52922 ; Accessed Data: 0
MISS! ; PA: 1901 ; Accessed Data: 0
MISS! ; PA: 7309 ; Accessed Data: 0
MISS! ; PA: 52075 ; Accessed Data: 0
MISS! ; PA: 29128 ; Accessed Data: 0
MISS! ; PA: 64876 ; Accessed Data: 0
MISS! ; PA: 5210 ; Accessed Data: 0
MISS! ; PA: 63251 ; Accessed Data: 0
MISS! ; PA: 18762 ; Accessed Data: 0
MISS! ; PA: 16107 ; Accessed Data: 0
MISS! ; PA: 14763 ; Accessed Data: 0
MISS! ; PA: 11991 ; Accessed Data: 0
MISS! ; PA: 3183 ; Accessed Data: 0
MISS! ; PA: 59877 ; Accessed Data: 0
MISS! ; PA: 22717 ; Accessed Data: 0
MISS! ; PA: 58166 ; Accessed Data: 0
MISS! ; PA: 8593 ; Accessed Data: 0
MISS! ; PA: 16058 ; Accessed Data: 0
MISS! ; PA: 58584 ; Accessed Data: 0
MISS! ; PA: 19647 ; Accessed Data: 0
MISS! ; PA: 56565 ; Accessed Data: 0
MISS! ; PA: 17740 ; Accessed Data: 0
MISS! ; PA: 51798 ; Accessed Data: 0
MISS! ; PA: 31329 ; Accessed Data: 0
